timestamp,open,high,low,close,volume_btc,volume_usd
2024-01-01 01:02:00,40309.05570522811,40311.32065338752,40231.58445685794,40274.30249546826,1.1643231752640362,111473.30417669188
2024-01-01 01:03:00,40593.69233808665,40628.12137207352,40552.553063257394,40588.157412373424,6.254714061662227,69295.94849757987
2024-01-01 01:04:00,39632.497094148035,39672.6790271065,39538.10410519404,39612.293116222245,3.381304093843358,186996.41176981654
2024-01-01 01:05:00,39999.52638947602,40142.946622241674,40007.430177038565,40079.387025643104,5.53500253908779,64304.80048483596
2024-01-01 01:06:00,39705.91424102608,39738.10647255121,39646.28704536655,39699.637093917554,2.8121343632189255,59241.10736470524
2024-01-01 01:07:00,39580.1559209741,39674.836014442895,39597.0706494419,39639.647354759305,6.336953593022196,80605.96088936669
2024-01-01 01:08:00,39837.66207336848,39878.66302897722,39777.87901372709,39827.089350883194,2.9810285178680553,122815.32789266047
2024-01-01 01:09:00,39681.46052325919,39796.531262709694,39730.10226025487,39783.558504608285,8.996527176048872,371087.1695649488
2024-01-01 01:10:00,39911.366992395655,39942.28372847165,39793.44797545692,39880.13150517664,7.233871238149134,323632.6942467379
2024-01-01 01:11:00,39285.139471629016,39308.31582979913,39273.38546007547,39292.23484513959,4.383579030799149,313021.79010281485
2024-01-01 01:12:00,39593.60642852233,39606.983508396865,39449.562380705946,39542.1168362457,9.31556884704103,83519.89728128776
2024-01-01 01:13:00,40514.30452179852,40487.68588959972,40387.82442599501,40458.41933948831,6.402692597430827,51962.737266102755
2024-01-01 01:14:00,39309.83261604355,39365.48419038595,39213.07031450138,39293.49290176808,8.207755605457884,198201.96739472536
2024-01-01 01:15:00,40397.76374569819,40394.61762533102,40305.629865634866,40362.485307829214,3.1733956316543983,295412.6861421977
2024-01-01 01:16:00,40181.169971716874,40198.44365343466,40098.02504457936,40147.60275520921,8.96457745196815,251197.80029056416
2024-01-01 01:17:00,40225.730877986716,40297.71558272543,40228.49798891051,40243.208011071554,2.6892669446002153,354425.68875864835
2024-01-01 01:18:00,40350.1286541215,40313.723162479946,40211.20240297439,40269.43137694434,7.526246916677341,54184.175593649416
2024-01-01 01:19:00,40611.40424951202,40675.61921104634,40589.47781790741,40646.05170848351,6.468030487738082,143954.98085793538
2024-01-01 01:20:00,40158.41583421526,40184.07326026501,40078.549382371755,40113.36470647314,5.150592130469192,138169.44716704846
2024-01-01 01:21:00,40749.52414482669,40764.443790416386,40702.481951502145,40732.52469684264,3.355203249066304,303965.90804062504
2024-01-01 01:22:00,40591.964997539595,40661.72889948156,40548.317548011175,40576.930212893116,9.170974970093198,96783.62871934044
2024-01-01 01:23:00,40046.96105793368,40083.365315090625,39962.98931849119,40014.08389332896,2.7351640073323784,135578.676952494
2024-01-01 01:24:00,40278.02126837722,40345.49965990278,40228.68146805637,40308.30205437778,8.485015955228462,360344.47522907524
2024-01-01 01:25:00,40379.15566677307,40362.56932580637,40282.87023086343,40324.759858220175,2.0999049064271897,63625.371213253675
2024-01-01 01:26:00,40981.4586346987,40997.53798702571,40880.42053157425,40950.88439762436,9.760343004374292,394998.6981922289
2024-01-01 01:27:00,39893.152336619234,40040.148922284454,39933.73253490311,39994.22313142613,9.048594760714884,265415.86411955144
2024-01-01 01:28:00,39315.57568056862,39415.45463990564,39331.28834852297,39378.7295062975,2.6355889549630236,318855.23949771974
2024-01-01 01:29:00,39530.45415860025,39579.412939136964,39472.03821529321,39510.021441234545,2.5330348076908207,136800.0556734305
2024-01-01 01:30:00,40010.881343812376,40166.0489509972,40077.4452104835,40121.51940584833,3.9284107180086916,172416.08030319828
2024-01-01 01:31:00,39000.161070004346,38999.509124667646,38914.45886179406,38947.996825090355,6.30951981389656,341808.4774386459
2024-01-01 01:32:00,39481.56381929627,39524.388938512486,39408.36191423596,39464.83234689564,1.3756112628838362,280855.42946699995
2024-01-01 01:33:00,39902.20446787342,39919.14854412217,39866.22655508803,39911.63879325345,4.926029903906515,61849.02130181101
2024-01-01 01:34:00,39662.39799526929,39716.16717618794,39593.14309753109,39642.158343084855,3.544957392950308,147577.99119980674
2024-01-01 01:35:00,39641.55572666526,39670.02205499915,39566.142065255364,39631.254006500596,8.576199035203667,249672.74175353497
2024-01-01 01:36:00,39701.115107470345,39839.7218072807,39746.69486329022,39785.170756902706,8.960665643287417,223756.87746878574
2024-01-01 01:37:00,40552.42076309881,40636.554926067685,40564.0436139768,40567.88600093984,3.7329727013659024,239530.61316695713
2024-01-01 01:38:00,39401.46495506656,39550.50273819764,39449.22194282744,39497.95309139129,8.332993136638686,272491.2391633412
2024-01-01 01:39:00,40381.456154250896,40342.388066336396,40228.38623125785,40281.19732190265,7.488078681621379,339001.9172537989
2024-01-01 01:40:00,39908.92706199553,39913.88450990996,39853.00325876519,39890.358273813006,7.527157802118551,148112.94960761088
2024-01-01 01:41:00,40454.88080620956,40540.973147924364,40501.498497965506,40527.09384043964,6.584415128764336,126690.31123519504
2024-01-01 01:42:00,39099.987255417254,39039.11076367448,38960.01270816481,38994.8628507102,9.365592117322274,189683.7523055405
2024-01-01 01:43:00,40384.91081037188,40512.38214785161,40429.46964751421,40450.08934771207,8.218907751819653,283653.39274994796
2024-01-01 01:44:00,39032.306008526844,38987.63106406012,38940.145626227466,38977.53907325443,1.0190915751642233,187583.0597042546
2024-01-01 01:45:00,39412.41861097201,39544.25991253187,39458.30435570409,39503.8653945916,2.807789876344467,52987.807986748056
2024-01-01 01:46:00,39788.87664777528,39926.13698553622,39815.01824187562,39853.72827246307,6.006929136141949,385464.0127514489
2024-01-01 01:47:00,39763.44318250121,39820.722570798556,39650.82190538497,39723.82380197884,6.052157195274872,316108.2454486972
2024-01-01 01:48:00,40640.25931543593,40687.32432128322,40619.36917123312,40641.83656409735,8.842605673315257,358023.7763424451
2024-01-01 01:49:00,39386.76126002414,39386.12192168594,39301.415081053114,39335.6493313481,7.0855404647354625,179649.99772916225
2024-01-01 01:50:00,39458.316391693814,39516.94600673974,39416.14412444487,39434.5858044503,5.96920111785745,115663.71349904557
2024-01-01 01:51:00,39406.98175999679,39490.40767824878,39345.10479691069,39422.144653781455,2.861006498248489,54287.83103105816
2024-01-01 01:52:00,40783.5051870146,40700.96140802725,40580.10899919012,40657.54327960831,1.2300770078364636,65701.95800906618
2024-01-01 01:53:00,40178.78846951489,40197.6348619184,40150.09425909039,40160.235147876476,7.085142862517096,248724.42282236373
2024-01-01 01:54:00,40280.01594283234,40386.03166800071,40319.99205129291,40342.78699180169,7.359972196206311,316147.0979188442
2024-01-01 01:55:00,39777.82714920784,39829.108755973175,39738.594227072994,39770.168883650185,4.139486548714988,300255.29657033714
2024-01-01 01:56:00,39122.670532342345,39195.81835261826,39069.24697042678,39119.37044353992,1.7011928677738486,377554.1356214407
2024-01-01 01:57:00,40073.49651151557,40148.23364985921,40092.47288373104,40103.77735354315,7.164719530206445,110096.14284461012
2024-01-01 01:58:00,40627.14699871849,40676.41248293416,40525.452180163134,40588.92188426512,9.94696008408728,273479.51267207327
2024-01-01 01:59:00,40336.03890788942,40364.849505132006,40255.42717063699,40313.21202879405,9.77054129975442,179245.75894318646
2024-01-01 02:00:00,39082.968769747364,39088.209745209846,39006.04296679336,39049.008332548365,5.134633428879058,46397.52489124561
2024-01-01 02:01:00,39788.34966350378,39867.033439161896,39794.33789410214,39837.62627315471,2.2662603530001704,130277.0705043895
2024-01-01 02:02:00,40256.563467311615,40216.465694546954,40108.14706588189,40168.11730691883,4.083584217644855,262658.0222412612
2024-01-01 02:03:00,40461.112108939305,40417.30677061101,40306.5976547923,40374.529811172506,4.79656282498045,130931.30009862805
2024-01-01 02:04:00,40041.81935676388,40074.317925792675,39983.961559606825,40041.216598727384,8.370437780265455,108699.22226147116
2024-01-01 02:05:00,40666.59975166992,40759.98574756129,40611.94579800825,40675.914390834594,3.535756463428471,270197.99054242263
2024-01-01 02:06:00,40509.34532102676,40568.87106032638,40463.96413765166,40512.02836571105,6.6440601704652975,284702.9618902283
2024-01-01 02:07:00,39514.63320444159,39529.254939720115,39419.23424998075,39506.412244869265,7.261766153653258,63765.72768473636
2024-01-01 02:08:00,39670.8336499661,39698.97969572276,39579.43090348512,39652.65064966183,6.092347350839587,179244.83118872892
2024-01-01 02:09:00,40103.948333198205,40203.53623269998,40073.28506406246,40137.26983641646,4.2731957622412615,211510.17995206345
2024-01-01 02:10:00,39734.38991467611,39788.369159370515,39694.70077340258,39718.194598638474,8.049124724139237,293274.11211928644
2024-01-01 02:11:00,40333.53950606452,40326.40731192472,40234.04348222088,40288.192431188894,4.059920328976192,238497.8768435842
2024-01-01 02:12:00,40776.37725204904,40794.17622308283,40660.88097701281,40741.991561184164,8.359383605627805,325467.32460118184
2024-01-01 02:13:00,40347.55869088808,40364.102620648184,40316.50253359856,40340.836988510724,2.894362408388264,66856.14015255988
2024-01-01 02:14:00,40155.94772371334,40261.887647601994,40127.45981049026,40183.09142061643,2.188544389536358,182107.4462904047
2024-01-01 02:15:00,39668.15611972345,39685.603263051955,39544.10336118583,39610.644414414965,9.6302327242845,380834.0757489631
2024-01-01 02:16:00,38755.265365439234,38676.207508122556,38567.03974659691,38642.73418813723,4.655494656614094,230293.61414132454
2024-01-01 02:17:00,39383.552271090564,39506.00426670327,39389.11880381123,39468.94889263861,9.748820042307429,291537.0359941557
2024-01-01 02:18:00,39557.7099068629,39582.296878434245,39436.99161156814,39495.924026160035,2.521787214371958,316239.49426673295
2024-01-01 02:19:00,39622.82032050028,39679.27984552696,39534.801822630885,39590.18918719258,1.906436590665621,109165.38983730164
2024-01-01 02:20:00,39500.60170630438,39525.090732851335,39444.414377159206,39503.6858761328,1.7642542126163154,188511.35353667688
2024-01-01 02:21:00,40741.11190180482,40742.61001916243,40639.60076316792,40695.76818266228,7.322795119387797,120103.13172713491
2024-01-01 02:22:00,40053.57010267218,40100.803784805066,40001.68566199578,40049.78050144401,5.995778080135372,386808.9921666335
2024-01-01 02:23:00,40420.60580599011,40515.010568571226,40421.90222648863,40451.19708472064,9.227923788909223,223405.96758560117
2024-01-01 02:24:00,39698.46377198161,39750.06669222699,39662.4070315331,39689.36394181631,4.133173475357056,205327.26822857614
2024-01-01 02:25:00,39943.47960614296,40002.63908181636,39902.2708383251,39973.3466391244,2.8213186316345533,252591.3168119485
2024-01-01 02:26:00,39794.0184582482,39776.76392335856,39647.09874583081,39721.64612751231,2.570872657490587,341542.21533528744
2024-01-01 02:27:00,39925.59922338265,40004.90192912028,39895.982504473635,39958.18810124946,8.890466237888269,293616.0996410381
2024-01-01 02:28:00,40304.59680415733,40368.23590544484,40271.08836862278,40303.33665908311,4.455412844583237,113667.57702119023
2024-01-01 02:29:00,38897.00806180227,38867.95458527498,38760.605126863986,38831.92299311403,6.396670066244886,336369.72458621697
2024-01-01 02:30:00,39918.33556888343,40102.404328951976,40015.530848538176,40033.513777096,3.040214536957763,192009.37719736886
2024-01-01 02:31:00,39879.962497532906,39778.66829718084,39728.180205414945,39758.52384911662,3.2474433304681174,176606.34089092814
2024-01-01 02:32:00,38988.5275653712,39093.23436085279,38975.68292834041,38995.727973428104,4.0856539313531055,192357.5424545361
2024-01-01 02:33:00,39824.71200882978,39938.418574244904,39878.34091104688,39912.36515272992,6.3424268302872875,103203.91621039965
2024-01-01 02:34:00,40167.96929986905,40207.391631245126,40142.65130494872,40164.57581596252,4.250664007566476,135032.68000922818
2024-01-01 02:35:00,39951.17263968807,39951.36632716238,39846.1572508444,39919.448801811835,2.741780642701298,238037.59937214226
2024-01-01 02:36:00,39832.8983065316,39899.880539648686,39774.964909518014,39833.94441751802,2.2226587663007997,183727.66390878212
2024-01-01 02:37:00,40057.11329347332,40183.331053115144,40089.13732971317,40120.39187197783,6.620592007709051,364486.03169361147
2024-01-01 02:38:00,39968.50609462352,39912.81678419852,39789.49733008604,39836.723439268026,7.063434593065415,380571.3359905267
2024-01-01 02:39:00,40684.08523115609,40756.37508388964,40675.28009463745,40713.37364202757,6.35292375146737,252364.82870239025
2024-01-01 02:40:00,40164.8158657102,40145.50819436856,40055.25208704791,40122.09353414329,3.1685727929858647,392172.64144384186
2024-01-01 02:41:00,40182.12723491106,40287.17349608237,40192.81114597281,40248.82895141181,5.671660904149453,185662.34924080677
2024-01-01 02:42:00,38915.7424367902,38926.20428394276,38812.3004484497,38864.739501132965,1.893300634555294,291264.88899780274
2024-01-01 02:43:00,40695.71427981109,40680.817610914986,40574.29781487125,40635.703537639536,6.113560967639769,335730.9695230982
2024-01-01 02:44:00,39240.842629995466,39349.2352655316,39267.68402454275,39299.76318727891,4.163056440280596,228478.39864904404
2024-01-01 02:45:00,39654.40788205141,39623.02704758937,39514.15232260603,39567.75387046824,5.323682058937742,117904.41499984774
2024-01-01 02:46:00,40082.495954802805,40195.99170865436,40127.25923815572,40146.80705665489,2.420684701237194,153479.53000393763
2024-01-01 02:47:00,39356.75272366635,39343.4134511898,39266.725101469914,39298.54640053844,2.4331965280294496,386146.95935622486
2024-01-01 02:48:00,39819.81002209547,39851.45208926813,39743.98607179701,39802.695454115514,5.463361333351678,366674.37904599356
2024-01-01 02:49:00,39928.551819054424,39952.97913977941,39832.960461076436,39889.88571183416,7.1563983933533075,74183.44578707493
2024-01-01 02:50:00,40060.68307706171,40081.58618216823,40003.04801441563,40057.500970460744,5.776587333138296,346356.50301391206
2024-01-01 02:51:00,39828.430163801255,39861.014785666186,39732.56288561483,39806.48957488189,4.930252290826608,170186.70743674066
2024-01-01 02:52:00,39319.10611398891,39375.93349195306,39260.31444495277,39323.13608679729,2.778897420415726,388283.04946447123
2024-01-01 02:53:00,40255.013314660624,40338.12847826323,40244.47563371044,40292.711177801786,3.437436398369683,197599.45701278138
2024-01-01 02:54:00,39721.50881325464,39789.29576967071,39726.52056987121,39748.55655703683,9.231274663884319,157698.7384061998
2024-01-01 02:55:00,39939.959050659534,40007.16408410867,39937.274377128924,39994.65542277513,6.209759303291809,184280.93485984506
2024-01-01 02:56:00,39636.02873619993,39719.20291782325,39611.68109280353,39666.97652663336,2.673569188941502,366132.3580912716
2024-01-01 02:57:00,40164.44873236646,40196.678861377324,40114.6218167105,40132.81447384244,7.758745030051863,181568.41377084298
2024-01-01 02:58:00,40365.53344300429,40447.46949453958,40333.057485051664,40379.656985520036,8.379578877668465,68013.93256217314
2024-01-01 02:59:00,39959.97853752128,39968.97126988833,39894.01357450096,39940.659617066005,4.098957654280796,245809.64813527977
2024-01-01 03:00:00,40373.82746037244,40400.893977555075,40259.04486940886,40339.883078556646,6.020368888944075,376245.453905049
2024-01-01 03:01:00,40809.255989997364,40842.930416326846,40768.28917176322,40781.47029442924,8.073133568772946,294649.64343891875
2024-01-01 03:02:00,39228.536187699836,39197.10505570607,39153.96923901566,39171.58320615676,9.960774687258304,359436.06081537314
2024-01-01 03:03:00,39537.69386479603,39584.534425757025,39482.143072063394,39529.44764613259,3.866260973405475,42598.1122024851
2024-01-01 03:04:00,40469.02097604088,40492.60478109439,40411.46814565092,40446.665539014764,6.03697071211425,204376.3918498287
2024-01-01 03:05:00,40051.853472415874,39971.378280250814,39938.428443628436,39953.21471993556,5.681944529770743,284778.8811999039
2024-01-01 03:06:00,39974.58040468697,40031.77570257089,39941.90799170924,39988.256792962675,9.899560707309275,299125.5528578406
2024-01-01 03:07:00,40022.54232670152,40024.44011849375,39888.75859691936,39952.71978421937,9.166423430617906,334468.950123441
2024-01-01 03:08:00,40376.34307400323,40506.99706559083,40361.88883440917,40412.02615363356,8.86196226127015,349721.8171515898
2024-01-01 03:09:00,39622.077109142614,39595.377592472985,39533.5010409091,39576.5880410248,8.07251134339728,109838.11044255475
2024-01-01 03:10:00,40017.522114954525,40100.18392535864,40011.452557008946,40070.93707031792,3.3308996843245056,128748.53196048514
2024-01-01 03:11:00,39681.52613479551,39713.457951683245,39619.389653369944,39638.157415214264,1.5205862098076552,346064.51956190134
2024-01-01 03:12:00,39551.89681496397,39671.244825404465,39552.43450665662,39579.463129348725,2.485037291745238,144039.57864910172
2024-01-01 03:13:00,39855.21216489794,39877.24837389743,39773.721635330374,39833.20407957534,3.5196609868511897,49742.301240384186
2024-01-01 03:14:00,39568.43732988664,39598.37441802415,39490.81973063058,39547.05229085888,1.2155962037857206,363293.5993182194
2024-01-01 03:15:00,39322.42485083025,39329.67841862065,39240.26383099246,39299.808626109414,9.699883688649207,76181.01895018744
2024-01-01 03:16:00,40233.10200920052,40369.36057942646,40291.43762371022,40324.31948103875,9.873135483423011,141455.0788719557
2024-01-01 03:17:00,39447.3349519793,39542.96555720217,39448.52036424409,39514.62976780836,5.70382755837664,348868.82960059564
2024-01-01 03:18:00,39062.9373673383,39210.894247981836,39080.48809509362,39139.391209615686,1.8577432849794662,110896.84029853462
2024-01-01 03:19:00,39582.598005779146,39608.91907696748,39524.09689305949,39577.8762698207,3.0821399608871296,216062.79299413392
2024-01-01 03:20:00,39473.39618226725,39607.60095016095,39492.518187155605,39541.55125540931,3.102668624197777,123348.87929664952
2024-01-01 03:21:00,39996.704571480885,40041.45833124416,39947.1835801997,39986.67437006563,8.592253962009766,159627.06094447488
2024-01-01 03:22:00,40313.48982057314,40395.259291753115,40278.379551559345,40326.57359286223,1.217173806010034,311196.2454008148
2024-01-01 03:23:00,40278.95334761413,40348.48905417149,40298.11016020507,40330.781391535515,8.85895096421716,393634.0204514593
2024-01-01 03:24:00,40106.20083804649,40181.86620871198,40101.63989170962,40120.19559176895,8.573058046507285,117728.09725000731
2024-01-01 03:25:00,40624.37257663448,40691.029195977615,40577.35246467077,40629.01004073962,7.626387435524959,238880.76906169555
2024-01-01 03:26:00,40321.15962635837,40312.89132067779,40230.26281251233,40304.585033924166,7.682686130065796,284542.55531042896
2024-01-01 03:27:00,38980.57772110653,39086.63001522475,38985.292889149314,39035.54038119551,9.673824404045408,178976.14622360378
2024-01-01 03:28:00,40113.92969843746,40143.05261985322,40042.26982348308,40111.7023415844,3.148380908121304,63156.26916005011
2024-01-01 03:29:00,40115.59296734574,40160.56678954033,40074.32560382407,40108.583789248376,6.273374810134517,131036.38601870571
2024-01-01 03:30:00,39515.96340629567,39569.838029237915,39490.23335990211,39536.52021743925,6.311053720337671,206171.35846026277
2024-01-01 03:31:00,39311.49115913856,39309.35025687118,39185.46327895917,39267.92113196134,1.7942335082678724,378784.3173380474
2024-01-01 03:32:00,40338.28705443802,40428.649560983344,40323.780756380394,40348.784118733216,3.6598003999500848,109074.93130995732
2024-01-01 03:33:00,39839.7256003536,39880.3356328558,39775.84798503582,39831.13897956668,4.354937616669501,162584.2599916865
2024-01-01 03:34:00,39449.26083088784,39468.40422058549,39386.82105711308,39433.397422842536,7.514003685288634,161871.16710448923
2024-01-01 03:35:00,40417.454863653584,40393.569565749596,40308.3143165508,40335.19830154384,5.211383409811238,212362.48036185035
2024-01-01 03:36:00,39323.95769724189,39378.60679521616,39282.213993627156,39317.738562129765,6.700243042546196,241144.7224834053
2024-01-01 03:37:00,39987.931414557344,40033.514276785834,39926.43571694137,39951.16838157793,3.1286420238528376,367394.2463409622
2024-01-01 03:38:00,39987.12075448994,39951.14885154425,39900.993110467694,39923.89703571949,2.887819302205857,58270.65224018101
2024-01-01 03:39:00,39970.8039280671,40042.44120478401,39999.467452195175,39999.72435093869,1.6833397064302207,378113.59551274107
2024-01-01 03:40:00,39494.27020956298,39537.47621246793,39439.101587877005,39501.93566677826,3.96078980294722,101385.28248844379
2024-01-01 03:41:00,40532.82666786783,40643.00415702169,40507.59175476324,40555.84177145016,2.930228781755308,237522.94430685468
2024-01-01 03:42:00,40304.98708332605,40426.34229305471,40298.41039539492,40346.661480051895,5.996041799982631,126453.81726526094
2024-01-01 03:43:00,39925.00380912983,40010.29327459589,39889.95229503664,39949.65075233676,1.331176624594669,141818.1434904026
2024-01-01 03:44:00,39232.61649437806,39370.53248650917,39224.048005096854,39285.891908972626,8.38427331282507,255518.715545206
2024-01-01 03:45:00,40203.80553384781,40226.253190648764,40115.12183320216,40177.008967642985,8.993406059628501,316399.0129338064
2024-01-01 03:46:00,40117.600865215594,40246.7914930381,40095.19431445681,40148.90965226969,4.741170714148774,83207.16078516128
